adjacency	T072/T088	true
adjacency	T072/T104	true
adjacency	T074/T088	true
adjacency	T074/T100	true
adjacency	T075/T082	true
adjacency	T075/T087	true
adjacency	T075/T092	true
adjacency	T076/T119	true
adjacency	T076/T121	true
adjacency	T077/T124	true
adjacency	T078/T093	true
adjacency	T078/T116	true
adjacency	T078/T132	true
adjacency	T079/T104	true
adjacency	T079/T110	true
adjacency	T080/T090	true
adjacency	T080/T109	true
adjacency	T080/T116	true
adjacency	T081/T084	true
adjacency	T081/T093	true
adjacency	T081/T099	true
adjacency	T082/T086	true
adjacency	T082/T092	true
adjacency	T082/T095	true
adjacency	T082/T117	true
adjacency	T083/T107	true
adjacency	T083/T114	true
adjacency	T083/T184	true
adjacency	T085/T086	true
adjacency	T085/T097	true
adjacency	T085/T098	true
adjacency	T086/T095	true
adjacency	T086/T098	true
adjacency	T086/T115	true
adjacency	T087/T091	true
adjacency	T087/T092	true
adjacency	T088/T100	true
adjacency	T088/T102	true
adjacency	T088/T104	true
adjacency	T088/T106	true
adjacency	T089/T096	true
adjacency	T090/T109	true
adjacency	T090/T112	true
adjacency	T090/T135	true
adjacency	T091/T092	true
adjacency	T091/T100	true
adjacency	T092/T100	true
adjacency	T092/T113	true
adjacency	T092/T117	true
adjacency	T093/T123	true
adjacency	T093/T132	true
adjacency	T093/T136	true
adjacency	T094/T105	true
adjacency	T094/T156	true
adjacency	T094/T191	true
adjacency	T095/T115	true
adjacency	T095/T117	true
adjacency	T096/T101	true
adjacency	T096/T108	true
adjacency	T097/T098	true
adjacency	T097/T103	true
adjacency	T097/T125	true
adjacency	T098/T115	true
adjacency	T099/T123	true
adjacency	T099/T130	true
adjacency	T100/T102	true
adjacency	T100/T111	true
adjacency	T100/T113	true
adjacency	T100/T120	true
adjacency	T101/T112	true
adjacency	T101/T119	true
adjacency	T101/T168	true
adjacency	T102/T106	true
adjacency	T103/T118	true
adjacency	T103/T125	true
adjacency	T103/T163	true
adjacency	T103/T165	true
adjacency	T104/T106	true
adjacency	T104/T110	true
adjacency	T104/T122	true
adjacency	T104/T197	true
adjacency	T105/T191	true
adjacency	T105/T227	true
adjacency	T106/T122	true
adjacency	T106/T128	true
adjacency	T107/T124	true
adjacency	T107/T184	true
adjacency	T109/T116	true
adjacency	T109/T126	true
adjacency	T109/T131	true
adjacency	T109/T134	true
adjacency	T109/T135	true
adjacency	T110/T174	true
adjacency	T111/T128	true
adjacency	T112/T135	true
adjacency	T112/T168	true
adjacency	T112/T176	true
adjacency	T112/T181	true
adjacency	T113/T117	true
adjacency	T113/T120	true
adjacency	T113/T128	true
adjacency	T114/T184	true
adjacency	T115/T117	true
adjacency	T115/T125	true
adjacency	T115/T162	true
adjacency	T116/T126	true
adjacency	T116/T132	true
adjacency	T116/T139	true
adjacency	T116/T140	true
adjacency	T116/T143	true
adjacency	T116/T144	true
adjacency	T116/T145	true
adjacency	T116/T164	true
adjacency	T116/T170	true
adjacency	T116/T171	true
adjacency	T116/T186	true
adjacency	T117/T128	true
adjacency	T117/T153	true
adjacency	T117/T162	true
adjacency	T117/T193	true
adjacency	T118/T124	true
adjacency	T118/T163	true
adjacency	T118/T172	true
adjacency	T119/T121	true
adjacency	T119/T161	true
adjacency	T120/T128	true
adjacency	T121/T161	true
adjacency	T122/T128	true
adjacency	T122/T155	true
adjacency	T122/T197	true
adjacency	T123/T130	true
adjacency	T123/T142	true
adjacency	T123/T185	true
adjacency	T124/T172	true
adjacency	T124/T184	true
adjacency	T124/T192	true
adjacency	T125/T162	true
adjacency	T125/T165	true
adjacency	T125/T198	true
adjacency	T126/T131	true
adjacency	T126/T139	true
adjacency	T127/T133	true
adjacency	T128/T138	true
adjacency	T128/T155	true
adjacency	T128/T159	true
adjacency	T128/T193	true
adjacency	T130/T141	true
adjacency	T130/T147	true
adjacency	T130/T185	true
adjacency	T130/T188	true
adjacency	T131/T134	true
adjacency	T131/T139	true
adjacency	T131/T146	true
adjacency	T132/T136	true
adjacency	T132/T149	true
adjacency	T132/T171	true
adjacency	T132/T187	true
adjacency	T132/T200	true
adjacency	T133/T141	true
adjacency	T133/T174	true
adjacency	T134/T135	true
adjacency	T134/T146	true
adjacency	T134/T148	true
adjacency	T134/T150	true
adjacency	T134/T160	true
adjacency	T135/T148	true
adjacency	T135/T176	true
adjacency	T135/T180	true
adjacency	T136/T142	true
adjacency	T136/T185	true
adjacency	T136/T200	true
adjacency	T138/T193	true
adjacency	T139/T140	true
adjacency	T139/T146	true
adjacency	T139/T158	true
adjacency	T139/T167	true
adjacency	T140/T145	true
adjacency	T140/T152	true
adjacency	T141/T147	true
adjacency	T141/T188	true
adjacency	T142/T185	true
adjacency	T143/T145	true
adjacency	T143/T166	true
adjacency	T143/T170	true
adjacency	T144/T157	true
adjacency	T144/T164	true
adjacency	T144/T171	true
adjacency	T145/T152	true
adjacency	T146/T150	true
adjacency	T146/T158	true
adjacency	T147/T188	true
adjacency	T148/T179	true
adjacency	T148/T180	true
adjacency	T149/T171	true
adjacency	T150/T158	true
adjacency	T150/T160	true
adjacency	T152/T167	true
adjacency	T152/T169	true
adjacency	T153/T162	true
adjacency	T153/T193	true
adjacency	T155/T159	true
adjacency	T155/T190	true
adjacency	T155/T197	true
adjacency	T156/T191	true
adjacency	T156/T222	true
adjacency	T157/T164	true
adjacency	T157/T171	true
adjacency	T157/T173	true
adjacency	T158/T160	true
adjacency	T158/T167	true
adjacency	T158/T175	true
adjacency	T159/T190	true
adjacency	T159/T193	true
adjacency	T159/T194	true
adjacency	T160/T175	true
adjacency	T160/T179	true
adjacency	T162/T193	true
adjacency	T162/T195	true
adjacency	T162/T198	true
adjacency	T163/T165	true
adjacency	T163/T172	true
adjacency	T163/T199	true
adjacency	T163/T201	true
adjacency	T163/T215	true
adjacency	T164/T173	true
adjacency	T164/T186	true
adjacency	T165/T198	true
adjacency	T165/T201	true
adjacency	T166/T169	true
adjacency	T166/T170	true
adjacency	T166/T177	true
adjacency	T167/T169	true
adjacency	T167/T175	true
adjacency	T167/T182	true
adjacency	T168/T181	true
adjacency	T168/T202	true
adjacency	T168/T206	true
adjacency	T169/T178	true
adjacency	T169/T182	true
adjacency	T170/T177	true
adjacency	T170/T183	true
adjacency	T170/T186	true
adjacency	T171/T173	true
adjacency	T171/T187	true
adjacency	T172/T192	true
adjacency	T172/T199	true
adjacency	T173/T187	true
adjacency	T174/T197	true
adjacency	T174/T207	true
adjacency	T175/T179	true
adjacency	T175/T189	true
adjacency	T176/T180	true
adjacency	T176/T181	true
adjacency	T176/T205	true
adjacency	T177/T178	true
adjacency	T177/T183	true
adjacency	T177/T189	true
adjacency	T178/T182	true
adjacency	T178/T189	true
adjacency	T179/T180	true
adjacency	T179/T189	true
adjacency	T180/T189	true
adjacency	T180/T205	true
adjacency	T181/T202	true
adjacency	T181/T205	true
adjacency	T182/T189	true
adjacency	T183/T186	true
adjacency	T183/T189	true
adjacency	T183/T196	true
adjacency	T184/T192	true
adjacency	T184/T210	true
adjacency	T184/T219	true
adjacency	T184/T224	true
adjacency	T185/T188	true
adjacency	T185/T200	true
adjacency	T185/T208	true
adjacency	T185/T217	true
adjacency	T186/T187	true
adjacency	T186/T196	true
adjacency	T186/T200	true
adjacency	T186/T203	true
adjacency	T186/T204	true
adjacency	T187/T200	true
adjacency	T188/T217	true
adjacency	T188/T218	true
adjacency	T189/T196	true
adjacency	T189/T205	true
adjacency	T190/T194	true
adjacency	T190/T197	true
adjacency	T190/T212	true
adjacency	T191/T222	true
adjacency	T191/T227	true
adjacency	T191/T269	true
adjacency	T192/T199	true
adjacency	T192/T213	true
adjacency	T192/T214	true
adjacency	T192/T224	true
adjacency	T193/T194	true
adjacency	T193/T195	true
adjacency	T193/T211	true
adjacency	T193/T242	true
adjacency	T193/T243	true
adjacency	T194/T211	true
adjacency	T194/T212	true
adjacency	T195/T198	true
adjacency	T195/T243	true
adjacency	T196/T203	true
adjacency	T196/T205	true
adjacency	T197/T207	true
adjacency	T197/T212	true
adjacency	T197/T246	true
adjacency	T197/T250	true
adjacency	T198/T201	true
adjacency	T198/T209	true
adjacency	T198/T226	true
adjacency	T198/T243	true
adjacency	T199/T213	true
adjacency	T200/T204	true
adjacency	T200/T208	true
adjacency	T200/T228	true
adjacency	T200/T229	true
adjacency	T201/T215	true
adjacency	T201/T216	true
adjacency	T202/T205	true
adjacency	T203/T204	true
adjacency	T203/T205	true
adjacency	T203/T228	true
adjacency	T204/T228	true
adjacency	T205/T228	true
adjacency	T205/T230	true
adjacency	T206/T245	true
adjacency	T207/T231	true
adjacency	T207/T237	true
adjacency	T207/T250	true
adjacency	T208/T217	true
adjacency	T208/T229	true
adjacency	T208/T240	true
adjacency	T209/T216	true
adjacency	T209/T226	true
adjacency	T210/T219	true
adjacency	T210/T236	true
adjacency	T211/T212	true
adjacency	T211/T238	true
adjacency	T211/T242	true
adjacency	T212/T238	true
adjacency	T212/T246	true
adjacency	T213/T214	true
adjacency	T213/T225	true
adjacency	T213/T244	true
adjacency	T214/T224	true
adjacency	T214/T244	true
adjacency	T214/T259	true
adjacency	T214/T263	true
adjacency	T215/T216	true
adjacency	T215/T225	true
adjacency	T216/T226	true
adjacency	T217/T218	true
adjacency	T217/T240	true
adjacency	T217/T252	true
adjacency	T218/T239	true
adjacency	T219/T224	true
adjacency	T219/T236	true
adjacency	T219/T254	true
adjacency	T220/T223	true
adjacency	T220/T232	true
adjacency	T222/T260	true
adjacency	T222/T269	true
adjacency	T223/T233	true
adjacency	T224/T251	true
adjacency	T224/T254	true
adjacency	T224/T263	true
adjacency	T225/T244	true
adjacency	T226/T241	true
adjacency	T226/T255	true
adjacency	T227/T269	true
adjacency	T227/T304	true
adjacency	T228/T229	true
adjacency	T228/T230	true
adjacency	T228/T256	true
adjacency	T228/T268	true
adjacency	T229/T240	true
adjacency	T229/T268	true
adjacency	T230/T245	true
adjacency	T230/T256	true
adjacency	T231/T233	true
adjacency	T231/T237	true
adjacency	T231/T247	true
adjacency	T231/T253	true
adjacency	T232/T239	true
adjacency	T233/T247	true
adjacency	T234/T249	true
adjacency	T235/T242	true
adjacency	T236/T249	true
adjacency	T236/T254	true
adjacency	T236/T303	true
adjacency	T237/T250	true
adjacency	T237/T253	true
adjacency	T238/T242	true
adjacency	T238/T246	true
adjacency	T238/T265	true
adjacency	T239/T252	true
adjacency	T240/T252	true
adjacency	T240/T268	true
adjacency	T241/T243	true
adjacency	T241/T255	true
adjacency	T242/T243	true
adjacency	T242/T265	true
adjacency	T242/T288	true
adjacency	T243/T255	true
adjacency	T243/T277	true
adjacency	T243/T288	true
adjacency	T244/T259	true
adjacency	T244/T261	true
adjacency	T244/T262	true
adjacency	T246/T250	true
adjacency	T246/T265	true
adjacency	T246/T270	true
adjacency	T247/T253	true
adjacency	T247/T266	true
adjacency	T249/T276	true
adjacency	T249/T303	true
adjacency	T250/T253	true
adjacency	T250/T266	true
adjacency	T250/T270	true
adjacency	T252/T267	true
adjacency	T252/T268	true
adjacency	T252/T279	true
adjacency	T253/T266	true
adjacency	T254/T280	true
adjacency	T254/T303	true
adjacency	T255/T275	true
adjacency	T255/T277	true
adjacency	T256/T264	true
adjacency	T256/T268	true
adjacency	T256/T274	true
adjacency	T256/T284	true
adjacency	T256/T289	true
adjacency	T259/T261	true
adjacency	T259/T263	true
adjacency	T259/T278	true
adjacency	T259/T302	true
adjacency	T261/T262	true
adjacency	T261/T278	true
adjacency	T261/T282	true
adjacency	T261/T290	true
adjacency	T262/T282	true
adjacency	T263/T280	true
adjacency	T263/T308	true
adjacency	T265/T270	true
adjacency	T265/T285	true
adjacency	T265/T288	true
adjacency	T266/T270	true
adjacency	T266/T272	true
adjacency	T266/T281	true
adjacency	T266/T286	true
adjacency	T267/T279	true
adjacency	T268/T279	true
adjacency	T268/T284	true
adjacency	T268/T306	true
adjacency	T268/T313	true
adjacency	T269/T304	true
adjacency	T269/T317	true
adjacency	T270/T281	true
adjacency	T270/T285	true
adjacency	T272/T283	true
adjacency	T272/T287	true
adjacency	T273/T292	true
adjacency	T273/T296	true
adjacency	T275/T277	true
adjacency	T275/T296	true
adjacency	T276/T303	true
adjacency	T276/T318	true
adjacency	T277/T288	true
adjacency	T277/T296	true
adjacency	T277/T319	true
adjacency	T277/T322	true
adjacency	T278/T290	true
adjacency	T278/T302	true
adjacency	T279/T299	true
adjacency	T279/T306	true
adjacency	T280/T303	true
adjacency	T280/T308	true
adjacency	T280/T316	true
adjacency	T281/T285	true
adjacency	T281/T286	true
adjacency	T281/T297	true
adjacency	T282/T290	true
adjacency	T282/T292	true
adjacency	T282/T312	true
adjacency	T283/T287	true
adjacency	T283/T300	true
adjacency	T284/T289	true
adjacency	T284/T313	true
adjacency	T285/T297	true
adjacency	T285/T298	true
adjacency	T285/T314	true
adjacency	T285/T326	true
adjacency	T286/T287	true
adjacency	T286/T297	true
adjacency	T286/T307	true
adjacency	T286/T328	true
adjacency	T287/T300	true
adjacency	T287/T307	true
adjacency	T288/T298	true
adjacency	T288/T319	true
adjacency	T288/T334	true
adjacency	T290/T302	true
adjacency	T290/T312	true
adjacency	T292/T296	true
adjacency	T292/T312	true
adjacency	T296/T312	true
adjacency	T296/T322	true
adjacency	T296/T329	true
adjacency	T297/T314	true
adjacency	T297/T328	true
adjacency	T298/T326	true
adjacency	T298/T334	true
adjacency	T299/T306	true
adjacency	T299/T320	true
adjacency	T300/T305	true
adjacency	T300/T309	true
adjacency	T300/T324	true
adjacency	T300/T325	true
adjacency	T302/T308	true
adjacency	T302/T312	true
adjacency	T302/T331	true
adjacency	T302/T349	true
adjacency	T303/T316	true
adjacency	T303/T318	true
adjacency	T303/T344	true
adjacency	T303/T350	true
adjacency	T304/T317	true
adjacency	T304/T393	true
adjacency	T304/T401	true
adjacency	T305/T309	true
adjacency	T305/T325	true
adjacency	T306/T313	true
adjacency	T306/T320	true
adjacency	T306/T333	true
adjacency	T307/T324	true
adjacency	T307/T328	true
adjacency	T308/T316	true
adjacency	T308/T349	true
adjacency	T308/T350	true
adjacency	T309/T311	true
adjacency	T309/T323	true
adjacency	T309/T325	true
adjacency	T310/T315	true
adjacency	T311/T315	true
adjacency	T311/T323	true
adjacency	T312/T329	true
adjacency	T312/T331	true
adjacency	T313/T330	true
adjacency	T313/T333	true
adjacency	T313/T345	true
adjacency	T313/T360	true
adjacency	T314/T326	true
adjacency	T314/T328	true
adjacency	T315/T321	true
adjacency	T316/T350	true
adjacency	T317/T401	true
adjacency	T318/T344	true
adjacency	T318/T373	true
adjacency	T319/T322	true
adjacency	T319/T334	true
adjacency	T320/T321	true
adjacency	T320/T333	true
adjacency	T320/T337	true
adjacency	T321/T323	true
adjacency	T321/T337	true
adjacency	T322/T329	true
adjacency	T322/T338	true
adjacency	T323/T325	true
adjacency	T323/T335	true
adjacency	T323/T337	true
adjacency	T324/T325	true
adjacency	T324/T328	true
adjacency	T324/T342	true
adjacency	T324/T354	true
adjacency	T325/T342	true
adjacency	T326/T334	true
adjacency	T326/T340	true
adjacency	T326/T346	true
adjacency	T326/T352	true
adjacency	T328/T351	true
adjacency	T328/T353	true
adjacency	T328/T354	true
adjacency	T328/T359	true
adjacency	T329/T331	true
adjacency	T329/T338	true
adjacency	T330/T360	true
adjacency	T331/T349	true
adjacency	T331/T355	true
adjacency	T331/T361	true
adjacency	T332/T339	true
adjacency	T333/T337	true
adjacency	T333/T345	true
adjacency	T337/T345	true
adjacency	T338/T355	true
adjacency	T340/T351	true
adjacency	T340/T352	true
adjacency	T342/T347	true
adjacency	T342/T348	true
adjacency	T344/T350	true
adjacency	T344/T362	true
adjacency	T344/T373	true
adjacency	T345/T360	true
adjacency	T346/T357	true
adjacency	T347/T348	true
adjacency	T348/T354	true
adjacency	T349/T350	true
adjacency	T349/T361	true
adjacency	T349/T396	true
adjacency	T349/T406	true
adjacency	T350/T394	true
adjacency	T350/T396	true
adjacency	T351/T352	true
adjacency	T351/T353	true
adjacency	T351/T358	true
adjacency	T351/T371	true
adjacency	T352/T358	true
adjacency	T352/T375	true
adjacency	T353/T359	true
adjacency	T353/T365	true
adjacency	T353/T367	true
adjacency	T353/T368	true
adjacency	T353/T371	true
adjacency	T354/T359	true
adjacency	T355/T361	true
adjacency	T355/T364	true
adjacency	T355/T395	true
adjacency	T355/T400	true
adjacency	T356/T391	true
adjacency	T357/T369	true
adjacency	T357/T374	true
adjacency	T357/T378	true
adjacency	T357/T391	true
adjacency	T358/T370	true
adjacency	T358/T375	true
adjacency	T358/T376	true
adjacency	T359/T366	true
adjacency	T360/T419	true
adjacency	T361/T400	true
adjacency	T361/T406	true
adjacency	T361/T409	true
adjacency	T362/T373	true
adjacency	T362/T394	true
adjacency	T362/T432	true
adjacency	T363/T378	true
adjacency	T363/T399	true
adjacency	T364/T382	true
adjacency	T364/T387	true
adjacency	T364/T395	true
adjacency	T364/T399	true
adjacency	T364/T407	true
adjacency	T365/T366	true
adjacency	T365/T367	true
adjacency	T367/T368	true
adjacency	T368/T371	true
adjacency	T369/T374	true
adjacency	T369/T378	true
adjacency	T369/T391	true
adjacency	T370/T375	true
adjacency	T370/T376	true
adjacency	T370/T379	true
adjacency	T371/T376	true
adjacency	T372/T377	true
adjacency	T372/T383	true
adjacency	T373/T432	true
adjacency	T375/T379	true
adjacency	T375/T381	true
adjacency	T375/T386	true
adjacency	T375/T402	true
adjacency	T376/T379	true
adjacency	T377/T390	true
adjacency	T377/T392	true
adjacency	T378/T391	true
adjacency	T378/T399	true
adjacency	T378/T423	true
adjacency	T379/T384	true
adjacency	T379/T388	true
adjacency	T380/T399	true
adjacency	T381/T391	true
adjacency	T381/T402	true
adjacency	T382/T387	true
adjacency	T382/T395	true
adjacency	T382/T403	true
adjacency	T382/T414	true
adjacency	T383/T385	true
adjacency	T383/T392	true
adjacency	T384/T386	true
adjacency	T384/T388	true
adjacency	T384/T402	true
adjacency	T385/T404	true
adjacency	T386/T402	true
adjacency	T387/T403	true
adjacency	T387/T407	true
adjacency	T388/T389	true
adjacency	T388/T398	true
adjacency	T389/T398	true
adjacency	T389/T408	true
adjacency	T390/T392	true
adjacency	T390/T397	true
adjacency	T390/T404	true
adjacency	T390/T410	true
adjacency	T391/T423	true
adjacency	T392/T404	true
adjacency	T393/T401	true
adjacency	T393/T426	true
adjacency	T393/T438	true
adjacency	T393/T461	true
adjacency	T394/T396	true
adjacency	T394/T429	true
adjacency	T394/T432	true
adjacency	T395/T400	true
adjacency	T395/T414	true
adjacency	T395/T427	true
adjacency	T396/T406	true
adjacency	T396/T428	true
adjacency	T397/T419	true
adjacency	T398/T402	true
adjacency	T398/T408	true
adjacency	T399/T407	true
adjacency	T399/T417	true
adjacency	T399/T423	true
adjacency	T400/T409	true
adjacency	T401/T426	true
adjacency	T401/T432	true
adjacency	T401/T440	true
adjacency	T401/T442	true
adjacency	T402/T408	true
adjacency	T402/T415	true
adjacency	T403/T407	true
adjacency	T403/T414	true
adjacency	T404/T410	true
adjacency	T404/T411	true
adjacency	T404/T418	true
adjacency	T406/T409	true
adjacency	T406/T428	true
adjacency	T406/T437	true
adjacency	T407/T417	true
adjacency	T408/T412	true
adjacency	T408/T415	true
adjacency	T408/T421	true
adjacency	T409/T420	true
adjacency	T409/T437	true
adjacency	T410/T416	true
adjacency	T410/T418	true
adjacency	T410/T422	true
adjacency	T411/T413	true
adjacency	T411/T418	true
adjacency	T412/T413	true
adjacency	T412/T421	true
adjacency	T412/T425	true
adjacency	T412/T431	true
adjacency	T412/T441	true
adjacency	T413/T418	true
adjacency	T413/T431	true
adjacency	T414/T427	true
adjacency	T414/T433	true
adjacency	T415/T421	true
adjacency	T415/T425	true
adjacency	T415/T435	true
adjacency	T416/T418	true
adjacency	T416/T422	true
adjacency	T417/T423	true
adjacency	T417/T430	true
adjacency	T417/T654	true
adjacency	T418/T422	true
adjacency	T420/T436	true
adjacency	T420/T437	true
adjacency	T421/T425	true
adjacency	T425/T435	true
adjacency	T425/T441	true
adjacency	T426/T438	true
adjacency	T426/T440	true
adjacency	T427/T433	true
adjacency	T428/T429	true
adjacency	T428/T437	true
adjacency	T428/T446	true
adjacency	T429/T432	true
adjacency	T429/T446	true
adjacency	T430/T433	true
adjacency	T430/T654	true
adjacency	T431/T441	true
adjacency	T432/T442	true
adjacency	T432/T446	true
adjacency	T432/T468	true
adjacency	T433/T654	true
adjacency	T435/T441	true
adjacency	T435/T444	true
adjacency	T436/T437	true
adjacency	T436/T439	true
adjacency	T436/T445	true
adjacency	T436/T447	true
adjacency	T437/T446	true
adjacency	T437/T447	true
adjacency	T438/T440	true
adjacency	T438/T449	true
adjacency	T438/T461	true
adjacency	T439/T445	true
adjacency	T440/T449	true
adjacency	T440/T451	true
adjacency	T441/T444	true
adjacency	T441/T460	true
adjacency	T441/T462	true
adjacency	T443/T444	true
adjacency	T443/T448	true
adjacency	T443/T450	true
adjacency	T444/T450	true
adjacency	T444/T454	true
adjacency	T444/T455	true
adjacency	T444/T462	true
adjacency	T445/T447	true
adjacency	T445/T448	true
adjacency	T446/T447	true
adjacency	T446/T468	true
adjacency	T448/T450	true
adjacency	T448/T454	true
adjacency	T448/T463	true
adjacency	T448/T466	true
adjacency	T449/T451	true
adjacency	T449/T461	true
adjacency	T449/T465	true
adjacency	T450/T454	true
adjacency	T451/T465	true
adjacency	T451/T476	true
adjacency	T452/T464	true
adjacency	T454/T455	true
adjacency	T454/T466	true
adjacency	T455/T462	true
adjacency	T455/T466	true
adjacency	T457/T464	true
adjacency	T457/T467	true
adjacency	T460/T462	true
adjacency	T460/T464	true
adjacency	T460/T469	true
adjacency	T461/T465	true
adjacency	T461/T476	true
adjacency	T462/T466	true
adjacency	T462/T469	true
adjacency	T463/T466	true
adjacency	T464/T467	true
adjacency	T464/T469	true
adjacency	T465/T476	true
adjacency	T467/T470	true
adjacency	T468/T471	true
adjacency	T469/T470	true
adjacency	T469/T474	true
adjacency	T469/T475	true
adjacency	T470/T472	true
adjacency	T470/T475	true
adjacency	T471/T476	true
adjacency	T471/T501	true
adjacency	T472/T473	true
adjacency	T472/T475	true
adjacency	T473/T475	true
adjacency	T473/T477	true
adjacency	T473/T478	true
adjacency	T474/T475	true
adjacency	T474/T479	true
adjacency	T475/T477	true
adjacency	T475/T479	true
adjacency	T476/T501	true
adjacency	T477/T478	true
adjacency	T477/T479	true
adjacency	T477/T485	true
adjacency	T477/T503	true
adjacency	T478/T483	true
adjacency	T478/T485	true
adjacency	T478/T491	true
adjacency	T479/T503	true
adjacency	T480/T481	true
adjacency	T480/T486	true
adjacency	T481/T482	true
adjacency	T481/T484	true
adjacency	T481/T486	true
adjacency	T482/T484	true
adjacency	T482/T492	true
adjacency	T483/T488	true
adjacency	T483/T491	true
adjacency	T484/T486	true
adjacency	T484/T492	true
adjacency	T485/T491	true
adjacency	T485/T503	true
adjacency	T486/T492	true
adjacency	T486/T493	true
adjacency	T487/T488	true
adjacency	T487/T496	true
adjacency	T488/T513	true
adjacency	T489/T492	true
adjacency	T490/T508	true
adjacency	T491/T496	true
adjacency	T491/T498	true
adjacency	T491/T503	true
adjacency	T491/T511	true
adjacency	T492/T497	true
adjacency	T493/T504	true
adjacency	T493/T506	true
adjacency	T494/T495	true
adjacency	T496/T498	true
adjacency	T496/T507	true
adjacency	T496/T517	true
adjacency	T497/T502	true
adjacency	T498/T507	true
adjacency	T498/T511	true
adjacency	T500/T510	true
adjacency	T500/T512	true
adjacency	T500/T655	true
adjacency	T502/T509	true
adjacency	T502/T655	true
adjacency	T503/T511	true
adjacency	T503/T512	true
adjacency	T503/T655	true
adjacency	T504/T506	true
adjacency	T506/T508	true
adjacency	T507/T511	true
adjacency	T507/T517	true
adjacency	T507/T519	true
adjacency	T507/T525	true
adjacency	T509/T515	true
adjacency	T509/T516	true
adjacency	T509/T524	true
adjacency	T509/T655	true
adjacency	T510/T512	true
adjacency	T510/T514	true
adjacency	T510/T655	true
adjacency	T511/T512	true
adjacency	T511/T519	true
adjacency	T511/T523	true
adjacency	T512/T514	true
adjacency	T512/T523	true
adjacency	T512/T533	true
adjacency	T512/T655	true
adjacency	T513/T543	true
adjacency	T514/T516	true
adjacency	T514/T518	true
adjacency	T514/T534	true
adjacency	T514/T535	true
adjacency	T514/T655	true
adjacency	T515/T516	true
adjacency	T515/T524	true
adjacency	T516/T524	true
adjacency	T516/T535	true
adjacency	T516/T655	true
adjacency	T517/T525	true
adjacency	T517/T538	true
adjacency	T518/T534	true
adjacency	T518/T535	true
adjacency	T519/T523	true
adjacency	T519/T525	true
adjacency	T519/T536	true
adjacency	T523/T533	true
adjacency	T523/T536	true
adjacency	T523/T540	true
adjacency	T524/T537	true
adjacency	T525/T536	true
adjacency	T525/T538	true
adjacency	T533/T534	true
adjacency	T533/T540	true
adjacency	T534/T535	true
adjacency	T534/T540	true
adjacency	T534/T541	true
adjacency	T535/T537	true
adjacency	T535/T541	true
adjacency	T535/T544	true
adjacency	T536/T538	true
adjacency	T536/T540	true
adjacency	T536/T547	true
adjacency	T536/T552	true
adjacency	T536/T553	true
adjacency	T537/T544	true
adjacency	T537/T548	true
adjacency	T537/T549	true
adjacency	T538/T547	true
adjacency	T540/T541	true
adjacency	T540/T550	true
adjacency	T540/T552	true
