2800	554	T105	T044
2803	555	T105	T044
2804	555	T105	T044
2640	563	T094	T044
2641	563	T094	T044
2642	563	T094	T044
2643	563	T094	T044
2644	563	T094	T044
2645	563	T094	T044
2646	563	T094	T044
2647	563	T094	T044
2648	563	T094	T044
2649	563	T094	T044
2650	563	T094	T044
1483	564	T054	GAP
1484	564	T054	GAP
2637	564	T094	T044
2638	564	T094	T044
1484	565	T054	GAP
1485	565	T054	GAP
2631	565	T044	T094
2632	565	T044	T094
2633	565	T044	T094
2657	565	T044	T094
2658	565	T044	T094
1485	566	T054	GAP
1486	566	T054	GAP
2660	566	T094	T044
2669	566	T094	T044
2670	566	T094	T044
2671	566	T094	T044
1486	567	T054	GAP
1487	567	T054	GAP
1487	568	T062	GAP
1069	570	T081	T057
1070	570	T081	T057
1071	570	T081	T057
1072	570	T081	T057
1073	570	T081	T057
1074	570	T081	T057
1075	570	T081	T057
1076	570	T081	T057
1077	570	T081	T057
1078	570	T081	T057
770	571	T067	T090
1067	572	T081	T057
1040	574	T081	T057
1041	574	T081	T057
1063	574	T081	T057
1087	576	T063	T081
1511	576	T062	T066
2574	576	T094	T053
2575	576	T094	T053
1085	577	T063	T081
1086	577	T063	T081
1104	577	T063	T057
1346	577	T062	T074
1347	577	T062	T074
1348	577	T062	T074
1510	577	T062	T066
1519	577	T054	T066
1520	577	T054	T066
1521	577	T054	T066
2571	577	T094	T053
762	578	T067	T090
1106	578	T063	T057
1509	578	T062	T066
1523	578	T054	T066
1524	578	T054	T066
1525	578	T054	T066
1526	578	T054	T066
1527	578	T054	T066
1108	579	T063	T057
1328	579	T062	T074
1340	579	T062	T074
1341	579	T062	T074
1342	579	T062	T074
1358	579	T062	T074
1359	579	T062	T074
1360	579	T062	T074
1371	579	T062	T074
1372	579	T062	T074
1373	579	T062	T074
1374	579	T062	T074
1375	579	T062	T074
1376	579	T062	T074
1377	579	T062	T074
1378	579	T062	T074
1508	579	T062	T066
1629	579	T056	T069
1630	579	T056	T069
1631	579	T056	T069
1110	580	T063	T057
1324	581	T062	T074
1382	581	T062	T074
1383	581	T062	T074
1384	581	T062	T074
1385	581	T062	T074
1386	581	T062	T074
1393	581	T062	T074
1394	581	T062	T074
1395	581	T062	T074
1396	581	T062	T074
1397	581	T062	T074
1398	581	T062	T074
1399	581	T062	T074
1406	581	T062	T074
1407	581	T062	T074
1408	581	T062	T074
1409	581	T062	T074
1410	581	T062	T074
1411	581	T062	T074
1504	581	T062	T066
1505	581	T062	T066
1595	581	T056	T069
1596	581	T056	T069
1597	581	T056	T069
1598	581	T056	T069
1599	581	T056	T069
1610	581	T056	T069
1611	581	T056	T069
1111	582	T063	T057
1413	582	T062	T074
1503	582	T062	T066
2553	582	T094	T053
1414	583	T062	T074
1090	584	T063	T081
1091	584	T063	T081
1113	584	T063	T057
2539	584	T094	T053
2540	584	T094	T053
2541	584	T094	T053
2542	584	T094	T053
1114	585	T063	T057
1417	585	T062	T074
1498	585	T062	T066
2530	585	T094	T053
2531	585	T094	T053
2532	585	T094	T053
2533	585	T094	T053
1418	586	T062	T074
1496	586	T062	T066
2527	586	T094	T053
1087	588	T063	T081
767	589	T067	T090
1316	589	T072	T088
1487	589	T062	T066
1488	589	T062	T066
2505	589	T094	T053
2506	589	T094	T053
2507	589	T094	T053
2508	589	T094	T053
2509	589	T094	T053
2510	589	T094	T053
2511	589	T094	T053
2512	589	T094	T053
2513	589	T094	T053
2514	589	T094	T053
2515	589	T094	T053
2516	589	T094	T053
767	590	T067	T090
1030	590	T093	T081
1116	590	T063	GAP
1117	590	T063	GAP
1118	590	T063	GAP
1119	590	T063	GAP
1120	590	T063	GAP
1121	590	T063	GAP
1122	590	T057	GAP
1123	590	T057	GAP
1315	590	T072	T088
2492	590	T094	T053
768	591	T067	T090
1096	591	T081	T063
1115	591	T063	GAP
1116	591	T063	GAP
1117	591	T063	GAP
1312	591	T072	T088
1484	591	T066	T062
1034	592	T093	T081
1035	592	T093	T081
1114	592	T063	GAP
1115	592	T063	GAP
1116	592	T063	GAP
1311	592	T072	T088
1484	592	T066	T082
2473	592	T094	T053
2474	592	T094	T053
2475	592	T094	T053
2476	592	T094	T053
2477	592	T094	T053
2478	592	T094	T053
2479	592	T094	T053
2480	592	T094	T053
1114	593	T063	GAP
1115	593	T063	GAP
1310	593	T072	T088
2468	593	T094	T053
813	594	T080	T090
1038	594	T093	T081
1114	594	T063	GAP
2466	594	T094	T053
814	595	T080	T090
1114	595	T063	GAP
1306	595	T072	T088
1505	595	T066	T082
773	596	T067	T090
1114	596	T063	GAP
1518	596	T066	T082
774	597	T067	T090
1102	597	T063	T081
1103	597	T063	T081
1104	597	T063	T081
1105	597	T063	T081
1106	597	T063	T081
1107	597	T063	T081
1108	597	T063	T081
1109	597	T063	T081
1114	597	T063	GAP
1302	597	T072	T088
1523	597	T066	T082
1110	598	T063	T081
1111	598	T063	T081
1112	598	T063	T081
1113	598	T063	T081
1595	598	T069	T086
2447	598	T053	T094
2448	598	T053	T094
2449	598	T053	T094
2450	598	T053	T094
775	599	T067	T090
1045	599	T081	T093
1298	599	T072	T088
1530	599	T066	T082
1597	599	T086	T069
776	600	T067	T090
1532	600	T066	T082
1600	600	T086	T069
2432	600	T094	T053
2433	600	T094	T053
2434	600	T094	T053
2435	600	T094	T053
2436	600	T094	T053
777	601	T067	T090
814	601	T080	T090
1420	601	T062	T074
1535	601	T066	T082
1051	602	T093	T081
1540	602	T066	T082
2426	602	T094	T053
2427	602	T094	T053
813	603	T080	T090
1545	603	T066	T082
1546	603	T066	T082
1547	603	T066	T082
1548	603	T066	T082
1549	603	T066	T082
1550	603	T066	T082
1551	603	T066	T082
1606	603	T069	T086
2424	603	T053	T094
1419	604	T062	T074
1552	604	T066	T082
1557	605	T066	T082
1558	605	T066	T082
1559	605	T066	T082
1611	605	T069	T086
1612	605	T069	T086
1613	605	T069	T086
2418	606	T094	T053
1619	607	T069	T086
1620	607	T069	T086
1621	607	T069	T086
2414	608	T094	T053
2415	608	T094	T053
621	609	T070	GAP
778	609	T090	T067
985	609	T093	T078
1421	609	T062	T074
1852	609	T065	T103
1853	609	T065	T103
2414	609	T094	T053
621	610	T070	GAP
778	610	T090	T067
815	610	T090	T080
1422	610	T062	T074
1850	610	T065	T103
621	611	T070	GAP
778	611	T090	T067
815	611	T090	T080
984	611	T093	T078
1422	611	T062	T074
621	612	T070	GAP
778	612	T090	T067
983	612	T093	T078
621	613	T070	GAP
778	613	T090	T067
980	613	T093	T078
1059	613	T093	T081
1478	613	T092	T082
1844	613	T065	T103
621	614	T070	GAP
778	614	T090	T067
815	614	T080	T090
979	614	T093	T078
1424	614	T062	T074
1479	614	T092	T082
621	615	T070	GAP
778	615	T090	T067
815	615	T080	T090
979	615	T093	T078
2414	615	T094	T053
620	616	T089	GAP
778	616	T090	T067
979	616	T093	T078
619	617	T089	GAP
778	617	T090	T067
814	617	T080	T090
1425	617	T062	T074
1484	617	T092	T082
618	618	T089	GAP
624	618	T070	GAP
778	618	T090	T067
814	618	T080	T090
978	618	T093	T078
1426	618	T062	T074
1486	618	T092	T082
617	619	T089	GAP
814	619	T080	T090
1426	619	T062	T074
814	620	T080	T090
1063	620	T093	T081
1426	620	T062	T074
1832	620	T103	T065
2410	620	T094	T053
1063	621	T093	T081
1426	621	T062	T074
1494	621	T092	T082
1831	621	T103	T065
1063	622	T093	T081
1426	622	T062	T074
1495	622	T092	T082
1829	622	T103	T065
1830	622	T103	T065
815	623	T080	T090
975	623	T093	T078
1063	623	T093	T081
1826	623	T103	T065
620	624	T096	GAP
816	624	T080	T090
1064	624	T093	T081
1427	624	T074	T062
1586	624	T095	T086
619	625	T096	GAP
620	625	T096	GAP
816	625	T080	T090
1592	625	T095	T086
1717	625	T085	T097
1718	625	T085	T097
1719	625	T085	T097
1720	625	T085	T097
1721	625	T085	T097
816	626	T080	T090
1598	626	T095	T086
816	627	T080	T090
1701	628	T097	T085
632	630	T096	GAP
633	630	T096	GAP
634	630	T096	GAP
635	630	T096	GAP
636	630	T096	GAP
637	630	T101	GAP
638	630	T101	GAP
639	630	T101	GAP
778	630	T112	T090
1689	630	T097	T085
1690	630	T097	T085
1691	630	T097	T085
633	631	T096	GAP
634	631	T096	GAP
635	631	T096	GAP
636	631	T096	GAP
637	631	T101	GAP
638	631	T101	GAP
777	631	T112	T090
1623	631	T098	T086
1063	632	T081	T093
1683	632	T097	T085
1684	632	T097	T085
775	635	T112	T090
1907	635	T118	T065
775	636	T112	T090
1911	636	T118	T065
1946	636	T118	T065
775	637	T112	T090
1913	637	T118	T065
1914	637	T118	T065
775	638	T112	T090
1916	638	T118	T065
1917	638	T118	T065
1918	638	T118	T065
775	639	T112	T090
1923	639	T118	T065
1930	639	T065	T118
1931	639	T065	T118
1932	639	T065	T118
1933	639	T065	T118
1934	639	T065	T118
1935	639	T065	T118
2154	639	T060	T107
2155	639	T060	T107
2156	639	T060	T107
2157	639	T060	T107
2158	639	T060	T107
2159	639	T060	T107
2164	639	T107	T060
2165	639	T107	T060
2166	639	T107	T060
775	640	T112	T090
1078	640	T081	T093
1961	640	T118	T065
1314	641	T088	T106
1315	641	T088	T106
1316	641	T088	T106
1317	641	T088	T106
1318	641	T088	T106
1319	641	T088	T106
1084	642	T081	T093
1085	642	T081	T093
1086	642	T081	T093
1312	642	T088	T106
2175	642	T107	T060
2176	642	T107	T060
1304	643	T088	T106
1305	643	T088	T106
1306	643	T088	T106
1093	644	T093	T081
1094	644	T093	T081
773	645	T112	T090
1104	645	T081	T093
2181	645	T060	T107
1968	647	T118	T065
2187	647	T107	T060
1111	648	T093	T081
1112	648	T093	T081
2190	648	T107	T060
771	649	T112	T090
2192	649	T107	T060
771	650	T112	T090
1151	652	T123	T099
1152	652	T123	T099
1153	652	T123	T099
1154	652	T123	T099
1556	652	T117	T095
1557	652	T117	T095
1558	652	T117	T095
1559	652	T117	T095
1560	652	T117	T095
1561	652	T117	T095
1562	652	T117	T095
1563	652	T117	T095
1149	653	T123	T099
1157	653	T099	T123
2096	653	T124	T077
2097	653	T124	T077
2098	653	T124	T077
2099	653	T124	T077
2100	653	T124	T077
2101	653	T124	T077
636	654	T108	GAP
637	654	T108	GAP
1145	654	T123	T099
1159	654	T123	T099
1160	654	T123	T099
1161	654	T123	T099
1162	654	T123	T099
1163	654	T123	T099
1164	654	T123	T099
2196	654	T060	T107
636	655	T108	GAP
637	655	T108	GAP
2090	655	T124	T077
1137	656	T123	T099
1138	656	T123	T099
1139	656	T123	T099
1140	656	T123	T099
1141	656	T123	T099
1167	656	T099	T123
2088	656	T124	T077
770	657	T112	T090
1171	658	T123	T099
1172	658	T123	T099
1177	658	T130	T099
1178	658	T130	T099
1180	659	T130	T099
1181	660	T130	T099
1436	660	T111	T100
1183	662	T130	T099
1184	662	T130	T099
1425	662	T111	GAP
767	663	T112	T090
1425	663	T111	GAP
1426	663	T111	GAP
1425	664	T111	GAP
1426	664	T111	GAP
2083	664	T124	T077
1425	665	T111	GAP
1426	665	T111	GAP
2062	665	T124	T077
2063	665	T124	T077
2064	665	T124	T077
2072	665	T077	T124
2073	665	T077	T124
2074	665	T077	T124
2075	665	T077	T124
2076	665	T077	T124
2077	665	T077	T124
2078	665	T077	T124
2079	665	T077	T124
1425	666	T111	GAP
1426	666	T111	GAP
1454	666	T100	GAP
1425	667	T111	GAP
1426	667	T111	GAP
1455	667	T100	GAP
1181	668	T123	T130
1425	668	T111	GAP
765	669	T112	T090
1425	669	T111	GAP
1457	669	T120	GAP
765	670	T112	T090
765	671	T112	T090
2054	671	T124	T077
765	672	T112	T090
2054	672	T124	T077
764	673	T090	T112
2054	673	T124	T077
1422	674	T111	GAP
1426	674	T111	GAP
1434	674	T111	GAP
1185	675	T123	T130
1416	675	T128	GAP
1417	675	T128	GAP
1418	675	T128	GAP
1419	675	T111	GAP
1420	675	T111	GAP
1421	675	T111	GAP
1422	675	T111	GAP
1425	675	T111	GAP
1426	675	T111	GAP
1185	676	T123	T130
1424	676	T111	GAP
1425	676	T111	GAP
1426	676	T111	GAP
1185	677	T123	T130
1423	677	T111	GAP
1424	677	T111	GAP
1425	677	T111	GAP
1426	677	T111	GAP
762	678	T112	T090
1420	680	T128	GAP
1421	680	T128	GAP
1422	680	T111	GAP
1423	680	T111	GAP
1424	680	T111	GAP
1425	680	T111	GAP
1426	680	T111	GAP
2046	680	T124	T077
1423	681	T111	GAP
1425	681	T111	GAP
2004	681	T124	T077
2043	681	T124	T077
1424	682	T128	GAP
2038	682	T077	T124
1423	683	T128	GAP
2034	683	T124	T077
759	684	T112	T090
1487	685	T117	T113
2007	685	T124	T077
2030	685	T077	T124
1486	686	T117	T113
2009	687	T077	T124
2026	687	T077	T124
1484	688	T117	T113
2011	688	T124	T077
2012	688	T124	T077
2013	688	T124	T077
2016	689	T077	T124
2017	689	T077	T124
2018	689	T077	T124
2019	689	T077	T124
2020	689	T077	T124
2021	689	T077	T124
2022	689	T077	T124
1212	699	T133	GAP
1213	699	T133	GAP
1227	699	T127	GAP
1212	700	T133	GAP
1228	700	T133	GAP
1229	700	T133	GAP
1230	700	T133	GAP
1231	700	T133	GAP
1232	700	T133	GAP
1233	700	T133	GAP
1234	700	T133	GAP
1235	700	T174	GAP
1229	701	T133	GAP
1230	701	T133	GAP
1231	701	T133	GAP
1232	701	T133	GAP
1233	701	T133	GAP
1234	701	T133	GAP
1230	702	T133	GAP
1231	702	T133	GAP
1232	702	T133	GAP
1233	702	T133	GAP
1231	703	T133	GAP
923	708	T144	T116
924	708	T144	T116
927	708	T144	T116
928	708	T144	T116
929	708	T144	T116
930	708	T144	T116
931	708	T144	T116
932	708	T144	T116
933	708	T144	T116
934	708	T144	T116
935	708	T144	T116
1204	708	T141	GAP
1205	708	T133	GAP
1203	709	T141	GAP
1204	709	T141	GAP
1241	714	T174	GAP
947	722	T171	T149
947	723	T171	T149
947	724	T171	T149
947	729	T171	T149
948	731	T171	T149
949	734	T149	T171
956	742	T132	T171
761	747	T180	T176
762	750	T180	T176
762	751	T180	T176
890	751	T186	T183
956	751	T132	T171
762	752	T180	T176
763	754	T180	T176
764	756	T180	T176
888	756	T186	T183
764	757	T180	T176
765	758	T180	T176
960	758	T132	T187
975	759	T132	T187
976	759	T132	T187
977	759	T132	T187
978	759	T132	T187
979	759	T132	T187
1335	760	T197	T190
1335	761	T197	T190
1336	762	T197	T190
1337	764	T197	T190
1338	765	T197	T190
1339	769	T197	T190
1340	771	T197	T190
981	773	T200	T187
1341	773	T197	T190
979	774	T200	T187
1341	774	T197	T190
976	775	T200	T187
977	775	T200	T187
1341	775	T197	T190
972	776	T200	T187
973	776	T200	T187
974	776	T200	T187
975	776	T200	T187
1342	776	T197	T190
968	777	T200	T187
963	778	T200	T187
1343	783	T197	T190
1464	785	T193	T194
1465	787	T193	T194
1466	788	T193	T194
1467	789	T193	T194
1468	791	T193	T194
1469	794	T193	T194
864	805	T205	T196
1466	805	T211	T194
1157	806	T188	GAP
1158	806	T188	GAP
1464	806	T211	T194
1156	807	T188	GAP
1157	807	T188	GAP
1748	807	T198	T209
1749	807	T198	T209
1750	807	T198	T209
1751	807	T198	T209
1155	808	T188	GAP
1156	808	T188	GAP
1154	809	T188	GAP
1155	809	T188	GAP
1740	809	T198	T209
1741	809	T198	T209
1742	809	T198	T209
1154	810	T218	GAP
2061	810	T214	T224
2060	812	T224	T214
2060	813	T224	T214
1724	814	T198	T209
2059	815	T214	T224
1720	816	T198	T209
1716	817	T198	T209
2058	817	T214	T224
1842	818	T201	T215
2056	818	T214	T224
2057	818	T214	T224
1841	819	T201	T215
2051	819	T214	T224
2052	819	T214	T224
1840	820	T201	T215
1705	821	T198	T209
1706	821	T198	T209
2048	821	T214	T224
1902	822	T225	T213
1472	824	T242	T211
1472	825	T242	T211
2042	825	T214	T224
753	826	T205	GAP
754	826	T205	GAP
1472	826	T242	T211
2041	826	T214	T224
754	827	T205	GAP
755	827	T205	GAP
2039	827	T214	T224
755	828	T205	GAP
756	828	T205	GAP
756	829	T205	GAP
757	829	T205	GAP
1473	829	T242	T211
757	830	T230	GAP
1800	830	T201	T216
2028	830	T214	T224
2029	830	T214	T224
2030	830	T214	T224
1800	831	T201	T216
2027	831	T214	T224
2026	832	T214	T224
1475	833	T211	T242
2022	834	T214	T224
1158	835	T218	GAP
1476	835	T242	T211
1802	835	T201	T216
2020	835	T214	T224
1112	836	T217	T218
1158	836	T218	GAP
1159	836	T218	GAP
2019	836	T214	T224
1108	837	T217	T218
1109	837	T217	T218
1110	837	T217	T218
1159	837	T218	GAP
1160	837	T218	GAP
1187	837	T231	GAP
1477	837	T242	T211
2017	837	T214	T224
2018	837	T214	T224
1160	838	T218	GAP
1161	838	T218	GAP
1186	838	T231	GAP
1187	838	T231	GAP
1478	838	T242	T211
1804	838	T201	T216
1825	838	T201	T215
2016	838	T214	T224
1161	839	T218	GAP
1162	839	T220	GAP
1163	839	T220	GAP
1164	839	T220	GAP
1165	839	T220	GAP
1166	839	T220	GAP
1185	839	T231	GAP
1186	839	T231	GAP
1187	839	T231	GAP
1478	839	T242	T211
1805	839	T201	T216
2014	839	T214	T224
1184	840	T220	GAP
1185	840	T231	GAP
1186	840	T231	GAP
1686	840	T241	T226
2013	840	T214	T224
1099	841	T217	T218
1183	841	T220	GAP
1184	841	T220	GAP
1185	841	T231	GAP
1808	841	T201	T216
1690	842	T241	T226
2012	842	T214	T224
1692	843	T241	T226
1096	844	T217	T218
1181	844	T220	GAP
1183	844	T220	GAP
1184	844	T220	GAP
1185	844	T231	GAP
1186	844	T231	GAP
1187	844	T231	GAP
1693	844	T241	T226
1181	845	T220	GAP
1182	845	T220	GAP
1183	845	T220	GAP
1184	845	T220	GAP
1185	845	T231	GAP
1186	845	T231	GAP
1187	845	T231	GAP
1694	845	T241	T226
1819	845	T201	T216
1820	845	T201	T216
1821	845	T201	T216
1095	846	T217	T218
1181	846	T220	GAP
1182	846	T220	GAP
1183	846	T220	GAP
1184	846	T223	GAP
1185	846	T223	GAP
1186	846	T223	GAP
1187	846	T223	GAP
1695	846	T241	T226
2013	846	T214	T224
1181	847	T220	GAP
1182	847	T220	GAP
1183	847	T220	GAP
1184	847	T223	GAP
1185	847	T223	GAP
1186	847	T223	GAP
1187	847	T223	GAP
2013	847	T214	T224
1094	848	T217	T218
1157	848	T218	GAP
1158	848	T218	GAP
1159	848	T220	GAP
1161	848	T220	GAP
1183	848	T223	GAP
1184	848	T223	GAP
1185	848	T223	GAP
1698	848	T241	T226
1826	848	T215	T216
2012	848	T214	T224
1158	849	T218	GAP
1159	849	T220	GAP
1160	849	T220	GAP
1161	849	T220	GAP
1184	849	T223	GAP
1185	849	T223	GAP
2010	849	T214	T224
1159	850	T220	GAP
1160	850	T220	GAP
1161	850	T220	GAP
2009	850	T214	T224
1160	851	T220	GAP
1161	851	T220	GAP
1162	851	T220	GAP
1826	851	T215	T216
1161	852	T220	GAP
1162	852	T220	GAP
1826	852	T215	T216
1161	853	T220	GAP
1483	853	T242	T238
1826	853	T215	T216
1090	854	T217	T218
1161	854	T220	GAP
1164	854	T220	GAP
1165	854	T220	GAP
1166	854	T220	GAP
1826	854	T215	T216
1161	855	T232	GAP
1164	855	T220	GAP
1165	855	T232	GAP
1166	855	T233	GAP
1827	855	T215	T216
2009	855	T214	T224
1165	856	T232	GAP
1699	856	T241	T226
1828	856	T215	T216
1196	857	T223	GAP
1197	857	T231	GAP
1190	859	T223	GAP
1190	860	T233	GAP
1698	860	T241	T226
1018	861	T217	T240
1019	861	T217	T240
1020	861	T217	T240
1021	861	T217	T240
1022	861	T217	T240
1023	861	T217	T240
1033	861	T217	T240
1190	861	T233	GAP
1192	861	T223	GAP
1201	861	T231	GAP
1190	862	T233	GAP
1192	862	T233	GAP
1193	862	T233	GAP
1483	862	T242	T238
1190	863	T233	GAP
1193	863	T233	GAP
1194	863	T233	GAP
1199	863	T231	GAP
1482	863	T242	T238
709	864	T245	T230
1192	864	T233	GAP
1193	864	T233	GAP
1194	864	T233	GAP
1195	864	T233	GAP
1196	864	T233	GAP
1197	864	T231	GAP
1198	864	T231	GAP
1199	864	T231	GAP
1479	864	T242	T238
1041	865	T217	T240
1147	865	T232	GAP
1148	865	T232	GAP
1149	865	T232	GAP
1150	865	T232	GAP
1151	865	T232	GAP
1193	865	T233	GAP
1194	865	T233	GAP
1195	865	T233	GAP
1196	865	T233	GAP
1197	865	T231	GAP
1198	865	T231	GAP
1478	865	T242	T238
1042	866	T217	T240
1146	866	T239	GAP
1147	866	T232	GAP
1148	866	T232	GAP
1149	866	T232	GAP
1150	866	T232	GAP
1478	866	T242	T238
1042	867	T217	T240
1091	867	T217	T218
1145	867	T239	GAP
1146	867	T239	GAP
1147	867	T232	GAP
1148	867	T232	GAP
1149	867	T232	GAP
1150	867	T232	GAP
1151	867	T232	GAP
1477	867	T242	T238
1042	868	T217	T240
1091	868	T217	T218
1145	868	T239	GAP
1146	868	T239	GAP
1147	868	T232	GAP
1148	868	T232	GAP
1163	868	T232	GAP
1164	868	T232	GAP
1165	868	T232	GAP
1166	868	T232	GAP
1167	868	T232	GAP
1168	868	T232	GAP
1917	868	T225	T244
1146	869	T239	GAP
1147	869	T232	GAP
1917	869	T225	T244
1699	870	T241	T226
1917	870	T225	T244
1319	872	T250	T246
1916	872	T244	T225
2333	872	T236	T249
1044	873	T217	T240
1318	873	T250	T246
2331	873	T236	T249
1098	874	T217	T218
1317	874	T250	T246
2330	874	T236	T249
1316	875	T250	T246
1701	875	T241	T226
2326	875	T236	T249
714	876	T230	T245
1045	876	T217	T240
1472	876	T242	T238
2324	876	T236	T249
1101	877	T217	T218
1315	877	T250	T246
1472	877	T242	T238
2318	877	T236	T249
2319	877	T236	T249
2320	877	T236	T249
1046	878	T217	T240
1472	878	T242	T238
1703	878	T241	T226
715	879	T245	T230
1046	879	T217	T240
1314	879	T250	T246
2314	879	T236	T249
1313	880	T250	T246
2312	880	T236	T249
1312	881	T250	T246
2311	881	T236	T249
1311	882	T250	T246
2309	882	T236	T249
1310	883	T250	T246
2306	883	T236	T249
2307	883	T236	T249
2294	884	T236	T249
1309	886	T250	T246
2293	886	T236	T249
1308	887	T250	T246
1910	887	T244	T225
2293	887	T236	T249
1307	888	T250	T246
2292	889	T236	T249
720	890	T245	T230
721	890	T245	T230
1306	890	T250	T246
2291	890	T236	T249
1907	891	T244	T225
726	892	T245	T230
1305	892	T250	T246
729	893	T245	T230
730	893	T245	T230
731	893	T245	T230
732	893	T245	T230
1902	893	T225	T244
1041	894	T252	T240
1305	897	T250	T246
1306	899	T250	T246
1307	900	T250	T246
2286	900	T236	T249
1308	901	T250	T246
2286	901	T236	T249
1309	903	T250	T246
1191	904	T266	T253
1192	905	T266	T253
1194	906	T266	T253
1195	906	T266	T253
1198	907	T266	T253
2017	908	T263	T259
2289	908	T236	T249
2017	909	T263	T259
2018	910	T263	T259
2290	910	T236	T249
2018	911	T263	T259
